timestamp,name,tweet,retweetCnt,hastags,urlsCnt,mentionsCnt
Tue Oct 28 21:03:36 +0000 2014,Matts_Princess1,@BobayConner man you know it,{},[],0,1
Tue Oct 28 21:03:40 +0000 2014,talia700,@BobayConner finally,{},[],0,1
Tue Oct 28 21:03:41 +0000 2014,COKEBOY079,@_shanitaaa you didn't text me back skillet neck,{},[],0,1
Tue Oct 28 21:03:52 +0000 2014,AzlanHP_SE,RT @zaibatsu: Science-Backed Secrets to Being Happier at Work http://t.co/jKcl9apAaq http://t.co/fgjjopYJgw,10,[],1,1
Tue Oct 28 21:04:01 +0000 2014,YannieSissy,@Kandi @KenyaMoore   Yes. All very beautiful 😊,{},[],0,2
Tue Oct 28 21:04:03 +0000 2014,becca_molnar,RT @BobayConner: 1 minute :) go stalk!!!,12,[],0,1
Tue Oct 28 21:04:05 +0000 2014,BobayConner,When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,{},[],1,0
Tue Oct 28 21:04:11 +0000 2014,laurenzambiasi_,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,1,[],1,1
Tue Oct 28 21:04:12 +0000 2014,lexi_v52,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,2,[],1,1
Tue Oct 28 21:04:13 +0000 2014,becca_molnar,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,3,[],1,1
Tue Oct 28 21:04:14 +0000 2014,Emily_marisol_,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,4,[],1,1
Tue Oct 28 21:04:15 +0000 2014,_shanitaaa,@COKEBOY079 well damn you def not getting a text back now 😂✋,{},[],0,1
Tue Oct 28 21:04:21 +0000 2014,jennwise2,@cassie_yoder I love her/him!! Its so cute!!! Can't wait to meet her/him!,{},[],0,1
Tue Oct 28 21:04:21 +0000 2014,kenazsolange_,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,5,[],1,1
Tue Oct 28 21:04:24 +0000 2014,eshzenhorn,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,6,[],1,1
Tue Oct 28 21:04:24 +0000 2014,mbearor1,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,7,[],1,1
Tue Oct 28 21:04:24 +0000 2014,MadelynSage,Hey I'm 5 and im gonna go fight with some younger kids,{},[],0,0
Tue Oct 28 21:04:26 +0000 2014,Saoirsecliffor,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,8,[],1,1
Tue Oct 28 21:04:33 +0000 2014,BridgeteTaylor,"Beta carotene is found in colorful fruits and vegetables, especially yellow and orange fruit and veg.",{},[],0,0
Tue Oct 28 21:04:35 +0000 2014,rosekrueger82,Oct28 2014: http://t.co/K7QdooftcB My first vox box from Influenster! # Influenster and Bzzagent Monster High Campaign #GotItFree,{},"[{u'indices': [119, 129], u'text': u'GotItFree'}]",1,0
Tue Oct 28 21:04:37 +0000 2014,Kashia_Bug,@BobayConner hey👌 http://t.co/MG1jqwECuj,{},[],0,1
Tue Oct 28 21:04:41 +0000 2014,Matts_Princess1,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,11,[],1,1
Tue Oct 28 21:04:41 +0000 2014,bxsicxllyashley,@BobayConner I think I deserve a follow !! http://t.co/VnxC8hr0Rc,{},[],0,1
Tue Oct 28 21:04:43 +0000 2014,BobayConner,When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,{},[],1,0
Tue Oct 28 21:04:45 +0000 2014,Kashia_Bug,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,12,[],1,1
Tue Oct 28 21:04:46 +0000 2014,justinsOLLG20,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,1,[],1,1
Tue Oct 28 21:04:47 +0000 2014,CarolWCPO,RT @GriffinFrank: Coming up next: @TanyaORourke &amp; @CarolWCPO with brand new info on three priests under investigation. @WCPO http://t.co/zy…,1,[],0,4
Tue Oct 28 21:04:52 +0000 2014,Emily_marisol_,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,4,[],1,1
Tue Oct 28 21:04:52 +0000 2014,PrincesaxSarah,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,13,[],1,1
Tue Oct 28 21:04:53 +0000 2014,COKEBOY079,@_shanitaaa I wasn't gone get one anyway 😒,{},[],0,1
Tue Oct 28 21:04:55 +0000 2014,reesehess,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,5,[],1,1
Tue Oct 28 21:04:56 +0000 2014,keepingitrayna,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,6,[],1,1
Tue Oct 28 21:04:57 +0000 2014,bxsicxllyashley,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,7,[],1,1
Tue Oct 28 21:04:58 +0000 2014,GaryBlevins77,RT @GuyCodes: This could be us but I'm the guy in the blue. http://t.co/IsDApJicXo,135,[],0,1
Tue Oct 28 21:04:59 +0000 2014,PrincesaxSarah,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,9,[],1,1
Tue Oct 28 21:05:02 +0000 2014,tailgateradio,"do us a flavor, if you are on the FB give our friend a thumbs up http://t.co/Z1RPPWtcxM",{},[],1,0
Tue Oct 28 21:05:10 +0000 2014,AHealthTipPage,These outdoor life hacks are the best and they will change your life for the better ... forever. Give them a try. http://t.co/dwiyTN3UeH,{},[],1,0
Tue Oct 28 21:05:12 +0000 2014,kaitlin_port,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,11,[],1,1
Tue Oct 28 21:05:14 +0000 2014,autumgrier,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,14,[],1,1
Tue Oct 28 21:05:15 +0000 2014,KristyGeist1,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,13,[],1,1
Tue Oct 28 21:05:16 +0000 2014,MadelynSage,@scottsavannah8 @shelldonn_ it wasn't about Nicole I don't even know her 😂 but you can tag who ever tf you want,{},[],0,2
Tue Oct 28 21:05:19 +0000 2014,hciera9,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,14,[],1,1
Tue Oct 28 21:05:20 +0000 2014,Elyanamahone7,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,15,[],1,1
Tue Oct 28 21:05:21 +0000 2014,alexisjohnsn,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,16,[],1,1
Tue Oct 28 21:05:24 +0000 2014,McDonaldPT,http://t.co/s4WKHGUsqQ,{},[],1,0
Tue Oct 28 21:05:33 +0000 2014,_shanitaaa,@COKEBOY079 yes you wass kid,{},[],0,1
Tue Oct 28 21:05:34 +0000 2014,SupaFlockaJames,"We bust raps like D boys bust gats, we the type of people that don't bury the ax",{},[],0,0
Tue Oct 28 21:05:34 +0000 2014,Elyanamahone7,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,15,[],1,1
Tue Oct 28 21:05:37 +0000 2014,talia700,@BobayConner that is so true that's me everyday at school,{},[],0,1
Tue Oct 28 21:05:47 +0000 2014,quotes22amazing,RT @AHealthTipPage: These outdoor life hacks are the best and they will change your life for the better ... forever. Give them a try. http:…,1,[],1,1
Tue Oct 28 21:05:51 +0000 2014,COKEBOY079,@_shanitaaa kid? Lol do I gotta remind you what my name is?,{},[],0,1
Tue Oct 28 21:05:56 +0000 2014,erichgrimske1,"""@jG_marlow20: @_Dozerr I easily sold a 330 zip lol"" you ain't really pushin' nothin boi",{},[],0,2
Tue Oct 28 21:06:00 +0000 2014,lexus__cay,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,16,[],1,1
Tue Oct 28 21:06:03 +0000 2014,talia700,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,17,[],1,1
Tue Oct 28 21:06:04 +0000 2014,cjazmineee,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,18,[],1,1
Tue Oct 28 21:06:06 +0000 2014,Maddreed_,hate it when your parents tell you to answer the phone but when I call they don't have to. I could be getting killed rn ya know!,{},[],0,0
Tue Oct 28 21:06:06 +0000 2014,COKEBOY079,RT @_shanitaaa: skillet neck 😂😂😂😂😂😂,1,[],0,1
Tue Oct 28 21:06:15 +0000 2014,SSevchuk,RT @BobayConner: 1 minute :) go stalk!!!,13,[],0,1
Tue Oct 28 21:06:17 +0000 2014,samir13k,@Johnny_Tan93 LIBRARY,{},[],0,1
Tue Oct 28 21:06:21 +0000 2014,paulina_roque,RT @BobayConner: New vine in 3.37272 seconds!!!! Go check it out :) 😝,10,[],0,1
Tue Oct 28 21:06:23 +0000 2014,paulina_roque,RT @BobayConner: When the dismissal bell rings at school... 🔔😎✏️ https://t.co/KrlfF0pC5q,17,[],1,1
Tue Oct 28 21:06:23 +0000 2014,paulina_roque,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,19,[],1,1
Tue Oct 28 21:06:29 +0000 2014,alexisjohnsn,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,20,[],1,1
Tue Oct 28 21:06:40 +0000 2014,Sports_Journal,RT @IUKMBB: Our first opponent of 2014...#14 St. Ambrose!!! We love opportunities like this! http://t.co/cZsmAu0w8v,2,[],0,1
Tue Oct 28 21:06:53 +0000 2014,mel_bell122,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,22,[],1,1
Tue Oct 28 21:06:58 +0000 2014,jG_marlow20,@erichgrimske1 @_Dozerr you are right lol I ain't tryin,{},[],0,2
Tue Oct 28 21:07:13 +0000 2014,COKEBOY079,@_shanitaaa big daddy 😒✊ is what my name is fam 🙅‼️,{},[],0,1
Tue Oct 28 21:07:17 +0000 2014,becca_molnar,RT @BobayConner: When the dismissal bell rings at school... 🔔😎 https://t.co/iY2bb4Xvvy,23,[],1,1
Tue Oct 28 21:07:19 +0000 2014,Armadillo12_RP,Finishing my homework in my room so that I can play Halo and watch #TheFlash tonight :D,{},"[{u'indices': [67, 76], u'text': u'TheFlash'}]",0,0
Wed Oct 29 11:43:28 +0000 2014,jay_Benson2,RT @AHealthTipPage: If you don't step forward you will always be in the same spot!,1,[],0,1
Wed Oct 29 11:43:31 +0000 2014,Ker_bear101,@tkurzhal3 @mscabana_mama HAhsha oh my good good times,{},[],0,2
Wed Oct 29 11:45:05 +0000 2014,RICKatFOX,Somber scene from SkyFox this AM - A large procession will escort SWAT Officer Shaun Diamond's body from Huntington Memorial Hospital,{},[],0,0
Wed Oct 29 11:45:13 +0000 2014,TeenMindRocks,I wanna sleep but I don't wanna stop talking to you,{},[],0,0
Wed Oct 29 11:45:23 +0000 2014,zaibatsu,What Comes Before You Dare Sell on Social Media: http://t.co/XCEsO68F4l  #smm http://t.co/HBn2lthAtG,{},"[{u'indices': [73, 77], u'text': u'smm'}]",1,0
Wed Oct 29 11:45:39 +0000 2014,MEL_x_2013,"My beautiful baby girl this morning getting ready for school 😊😀💖 Smile for @TheRock HUGS!!

http://t.co/3GHGJ9MGta http://t.co/aoopsF55mo",{},[],1,1
Wed Oct 29 11:45:47 +0000 2014,hannahkerwinnn,@MadelynSage @shelldonn_ 😂😂 you'd be doing us all a favor if you didn't😘,{},[],0,2
Wed Oct 29 11:46:45 +0000 2014,DonReynolds,RT @gccwired: #4Michiana is happening THIS WEEKEND! From 9 am - 12:30 pm this Saturday (Nov 1) we'll be serving and… http://t.co/J1pinzvHBW,1,"[{u'indices': [14, 24], u'text': u'4Michiana'}]",1,1
Wed Oct 29 11:46:46 +0000 2014,jessicawessica6,Loving my #thrive this morning! No joint #discomfort from the cold weather!! http://t.co/IyrJ6BmHOv http://t.co/q5Qj5thWGk,{},"[{u'indices': [10, 17], u'text': u'thrive'}, {u'indices': [41, 52], u'text': u'discomfort'}]",1,0
Wed Oct 29 11:47:06 +0000 2014,TheMilkBank,Breast milk can protect infants from fatal necrotizing enterocolitis. Learn more here: http://t.co/fGcHXbv4XA,{},[],1,0
Wed Oct 29 11:47:21 +0000 2014,newtechnetwork,PBL Extensions-What's Next? #PBLChat Archive People left this chat inspired! Thanks @JamieArmin http://t.co/E5R1TxWMUD,{},"[{u'indices': [28, 36], u'text': u'PBLChat'}]",1,1
Wed Oct 29 11:47:23 +0000 2014,newtechnetwork,PBL Extensions-What's Next? #PBLChat Archive People left this chat inspired! Thanks @JamieArmin http://t.co/Nm4KvA2oZd,{},"[{u'indices': [28, 36], u'text': u'PBLChat'}]",1,1
,,{},{},{},0,0
Wed Oct 29 11:47:25 +0000 2014,LoriBrasier,Man in bird mask accused of robbing White Lake gas station http://t.co/yDZrjmA9Kn,{},[],1,0
Wed Oct 29 11:47:49 +0000 2014,newtechnetwork,"@Heidibobeidi @ChrisTienken You've been quoted in my #Storify story ""PBL Extensions-What's Next? #PBLChat Archive "" http://t.co/Hxfb1iODip",{},"[{u'indices': [53, 61], u'text': u'Storify'}, {u'indices': [97, 105], u'text': u'PBLChat'}]",1,2
Wed Oct 29 11:47:49 +0000 2014,newtechnetwork,"@mikekaechele @Tim_Monreal You've been quoted in my #Storify story ""PBL Extensions-What's Next? #PBLChat Archive "" http://t.co/Hxfb1iODip",{},"[{u'indices': [52, 60], u'text': u'Storify'}, {u'indices': [96, 104], u'text': u'PBLChat'}]",1,2
Wed Oct 29 11:47:49 +0000 2014,newtechnetwork,"@MsRogersClass @jorjachandler You've been quoted in my #Storify story ""PBL Extensions-What's Next? #PBLChat Archive "" http://t.co/Hxfb1iODip",{},"[{u'indices': [55, 63], u'text': u'Storify'}, {u'indices': [99, 107], u'text': u'PBLChat'}]",1,2
Wed Oct 29 11:47:49 +0000 2014,newtechnetwork,"@kmorrillmvad @JamieArmin You've been quoted in my #Storify story ""PBL Extensions-What's Next? #PBLChat Archive "" http://t.co/Hxfb1iODip",{},"[{u'indices': [51, 59], u'text': u'Storify'}, {u'indices': [95, 103], u'text': u'PBLChat'}]",1,2
Wed Oct 29 11:47:52 +0000 2014,sjoecable,RT @zaibatsu: One-off custom Ferrari F12 TRS #photo http://t.co/WLmieBFKi6,36,"[{u'indices': [45, 51], u'text': u'photo'}]",0,1
Wed Oct 29 11:48:31 +0000 2014,BobayConner,Spanis is so stupid,{},[],0,0
Wed Oct 29 11:48:39 +0000 2014,Elyanamahone7,RT @BobayConner: Spanis is so stupid,2,[],0,1
Wed Oct 29 11:48:43 +0000 2014,lexi_v52,RT @BobayConner: Spanis is so stupid,3,[],0,1
Wed Oct 29 11:48:50 +0000 2014,_Princess_Mee,@BobayConner Spanis? 😂💕,{},[],0,1
Wed Oct 29 11:48:51 +0000 2014,RICKatFOX,"Officer Diamond, 45 &amp; father of 2, died last night after being shot yesterday while serving a warrant in San Gabriel http://t.co/2tL6MVyMim",{},[],1,0
Wed Oct 29 11:48:56 +0000 2014,LoriBrasier,REALLY?! 22 Inappropriate Halloween Costumes for Kids - Parent Society http://t.co/x0ML1j64mM,{},[],1,0
Wed Oct 29 11:48:56 +0000 2014,lexi_v52,@BobayConner ohhh Conner. 😂,{},[],0,1
Wed Oct 29 11:48:59 +0000 2014,abbygail_normal,@mnicole1852 #prprobs,{},"[{u'indices': [13, 21], u'text': u'prprobs'}]",0,1
Wed Oct 29 11:49:02 +0000 2014,Amanda_rock37,@BobayConner I don't have Spanish today 😌😌😁,{},[],0,1
Wed Oct 29 11:49:14 +0000 2014,shackin24seven,@BobayConner I think your forgot the h,{},[],0,1
Wed Oct 29 11:49:20 +0000 2014,msaugust2,@BobayConner no its not 😂 its easy u just have to get use to it or if not it the teachers problem,{},[],0,1
Wed Oct 29 11:49:23 +0000 2014,jennxcaylenn,@BobayConner spanis,{},[],0,1
Wed Oct 29 11:49:25 +0000 2014,maeinthetropics,RT @BobayConner: Spanis is so stupid,7,[],0,1
Wed Oct 29 11:49:38 +0000 2014,msaugust2,RT @BobayConner: Spanis is so stupid,8,[],0,1
Wed Oct 29 11:49:54 +0000 2014,hernaj9,Guess who's going ⚽️😎 #statebound #purogoshen http://t.co/tnnizr3wNH,{},"[{u'indices': [22, 33], u'text': u'statebound'}, {u'indices': [34, 45], u'text': u'purogoshen'}]",0,0
Wed Oct 29 11:51:14 +0000 2014,Elymaypay,"Haven't slept yet. 

Fuck this sleeping schedule 👎",{},[],0,0
Wed Oct 29 11:51:32 +0000 2014,Elymaypay,"RT @disneywords: Just because I cannot see it, doesn’t mean I can’t believe it. –Jack Skellington (Nightmare Before Christmas)",258,[],0,1
Wed Oct 29 11:51:33 +0000 2014,ashleigh_mattei,@simeriberry happy birthday ☺️☺️,{},[],0,1
Wed Oct 29 11:52:02 +0000 2014,alanna_bryant,@BobayConner lol rite n im Puerto Rican,{},[],0,1
Wed Oct 29 11:52:08 +0000 2014,SocialInIndy,"How about a Pareben Free, Chemical Free ALL ORGANIC Lip Balm http://t.co/7HIe4HKF4q",{},[],1,0
Wed Oct 29 11:52:12 +0000 2014,CherieDoyen,@zaibatsu Thanks so much for the follow! please grab up a copy of my story Junebug http://t.co/nEX2cu7peT &amp; my site http://t.co/rxdQBzdD9F,{},[],2,1
Wed Oct 29 11:52:29 +0000 2014,Boston__Agent,IDG exec talks about firm's digital shift as Macworld loses its print edition #Boston http://t.co/l969VDvajf,{},"[{u'indices': [78, 85], u'text': u'Boston'}]",1,0
Wed Oct 29 11:52:39 +0000 2014,jessicawessica6,#Free is the best way to get #healthy! Dm me to get #Free product by #saturday! http://t.co/Hz87uvcHLf http://t.co/fCphqcX0BZ,{},"[{u'indices': [0, 5], u'text': u'Free'}, {u'indices': [29, 37], u'text': u'healthy'}, {u'indices': [52, 57], u'text': u'Free'}, {u'indices': [69, 78], u'text': u'saturday'}]",1,0
Wed Oct 29 11:52:47 +0000 2014,Lackids3Lynn,RT @BobayConner: Spanis is so stupid,11,[],0,1
Wed Oct 29 11:52:58 +0000 2014,whiley_weston,Well whittney thinks it necessary to drink a pop before 8 am and it just exploded all over the car so we have to go back home #goodmorning,{},"[{u'indices': [126, 138], u'text': u'goodmorning'}]",0,0
Wed Oct 29 11:53:00 +0000 2014,shwazzie_13,@BobayConner I take french and my teacher sucks,{},[],0,1
Wed Oct 29 11:54:09 +0000 2014,23jordant,RT @BobayConner: Spanis is so stupid,12,[],0,1
Wed Oct 29 11:54:40 +0000 2014,myfoxla,Pomona SWAT officer Shaun Diamond has died after being shot serving a warrant. @myfoxla for the latest info. http://t.co/9JzQqGGWGE,{},[],0,1
Wed Oct 29 11:54:42 +0000 2014,johnstondchris,"RT @StephenKing: Before voting next week, why not make a list of the vilest negative ads and vote against those people, no matter what part…",880,[],0,1
Wed Oct 29 11:54:44 +0000 2014,whiley_weston,Well whittney thinks its necessary to drink a pop before 8 am and it just exploded all over the car so we have to go back home #goodmorning,{},"[{u'indices': [127, 139], u'text': u'goodmorning'}]",0,0
,,{},{},{},0,0
Wed Oct 29 11:55:12 +0000 2014,MEL_x_2013,"LOL
 http://t.co/boa6UQ9oYH",{},[],0,0
Wed Oct 29 11:55:22 +0000 2014,EdwardsburgPS,EHS welcomes @iusouthbend - onsite today to meet with juniors and seniors. http://t.co/SU9nRFKwoS,{},[],1,1
,,{},{},{},0,0
,,{},{},{},0,0
Wed Oct 29 11:55:31 +0000 2014,gomotorcyclevid,NEW Horrible Motorcycle Crashes Caught On Tape 2014 Accidents Compilation http://t.co/v5yjRz7TGm #motorcycle,{},"[{u'indices': [97, 108], u'text': u'motorcycle'}]",1,0
Wed Oct 29 11:55:35 +0000 2014,daboaleeyu,RT @TeenMindRocks: I wanna sleep but I don't wanna stop talking to you,1,[],0,1
Wed Oct 29 11:55:44 +0000 2014,Burnhill2,"RT @StephenKing: Before voting next week, why not make a list of the vilest negative ads and vote against those people, no matter what part…",881,[],0,1
Wed Oct 29 11:56:42 +0000 2014,chdeerob,@Angelika367 Morning Ang!,{},[],0,1
,,{},{},{},0,0
Wed Oct 29 11:57:02 +0000 2014,LoriBrasier,More great chocolate news. Get me a Hershey bar pronto. Chocolate compound restores age-related memory loss http://t.co/6m7CRdkyHo,{},[],1,0
Wed Oct 29 11:57:30 +0000 2014,MEL_x_2013,http://t.co/9LuyhoN83e @TheRock 😉 (((HUGS))),{},[],0,1
,,{},{},{},0,0
,,{},{},{},0,0
Wed Oct 29 11:57:54 +0000 2014,abbygail_normal,@mnicole1852 Just take a deep breath &amp; handle it #OliviaPope,{},"[{u'indices': [53, 64], u'text': u'OliviaPope'}]",0,1
Wed Oct 29 11:58:22 +0000 2014,notrdame_dp,Notre Dame vs. Navy – Game Details #notredame http://t.co/USpwgBPijI,{},"[{u'indices': [35, 45], u'text': u'notredame'}]",1,0
Wed Oct 29 11:58:28 +0000 2014,ArnoldPoolSpa,"When that #pool pump starts making a loud noise, don't just buy a new one. Let us check if we can save you some $  http://t.co/98KeOVHHkO",{},"[{u'indices': [10, 15], u'text': u'pool'}]",1,0
,,{},{},{},0,0
,,{},{},{},0,0
Wed Oct 29 11:58:48 +0000 2014,_simply_dawn_,I could use a little more sleep. 😫,{},[],0,0
Wed Oct 29 12:00:02 +0000 2014,AHealthTipPage,"If you’re a stress eater, try sunflower seeds.",{},[],0,0
Wed Oct 29 12:00:28 +0000 2014,GA_Skywarn,Current radar. Rain moving in. Severe not expected. #gawx http://t.co/PXF6g2EH1k,{},"[{u'indices': [52, 57], u'text': u'gawx'}]",0,0
Wed Oct 29 12:01:36 +0000 2014,kl_bridges,@zaibatsu good looking on the follow,{},[],0,1
Wed Oct 29 12:01:48 +0000 2014,Form_FitnessAth,10 Things You'd Miss If the Ocean Called It Quits http://t.co/XuDoH2UfQ0,{},[],1,0
Wed Oct 29 12:01:49 +0000 2014,WilberJeffcoat1,"RT @drouchemed58: ""@draltafulhassan: #🍓 🍓 🍓 🍓 🍓 http://t.co/UjzVdHH5nu""",4,[],0,2
Wed Oct 29 12:01:59 +0000 2014,monroenews,Detroit: Angels' Night volunteer effort to get started http://t.co/gyYChHYWuT,{},[],1,0
Wed Oct 29 12:01:59 +0000 2014,monroenews,Flying drones near stadiums could end in jail time http://t.co/kKeHjQlREC,{},[],1,0
Wed Oct 29 12:02:16 +0000 2014,aysomf,Did you really just roll through that stop sign to pull out in front of me &amp; go under the speed limit..? #911 #citizensarrest #smfh,{},"[{u'indices': [114, 129], u'text': u'citizensarrest'}, {u'indices': [130, 135], u'text': u'smfh'}]",0,0
Wed Oct 29 12:02:32 +0000 2014,Dean_JacksonGFX,"RT @IndyPowerRankin: Indy Power Rankings for the Week of October 27th, 2014 http://t.co/Gwx66eyD0W",1,[],1,1
Wed Oct 29 12:02:32 +0000 2014,relationship_ag,New Forms of Sexual-Romantic Relationships: What They Mean #relationships http://t.co/eSFVAk1O87,{},"[{u'indices': [59, 73], u'text': u'relationships'}]",1,0
Wed Oct 29 12:02:46 +0000 2014,TeenMindRocks,RT @ForTheMenClub: Deadly Fashion Sins - http://t.co/MIrue3bTr4 http://t.co/nUtQkWsTtU,93,[],1,1
