id,created_at,text,retweet_count,ent_urls,ent_hashtags,ent_mentions,favorite_count,in_reply_to_status_id
518137257727754240,Fri Oct 03 20:35:23 +0000 2014,@DrPhil @RobinRevelation @WGeorgiaSmiled,0,[],[],"[{u'id': 7025662, u'indices': [0, 7], u'id_str': u'7025662', u'screen_name': u'DrPhil', u'name': u'Dr. Phil'}, {u'id': 2414811631, u'indices': [8, 24], u'id_str': u'2414811631', u'screen_name': u'RobinRevelation', u'name': u'Robin Revelation'}, {u'id': 2798879671, u'indices': [25, 40], u'id_str': u'2798879671', u'screen_name': u'WGeorgiaSmiled', u'name': u'When Georgia Smiled'}]",0,518135468072763392
518135468072763392,Fri Oct 03 20:28:16 +0000 2014,"@DrPhil @DVSummit2014 What about Parental Alienation as a form of abuse? How do we educate the court system.
@RobinRevelation",0,[],[],"[{u'id': 7025662, u'indices': [0, 7], u'id_str': u'7025662', u'screen_name': u'DrPhil', u'name': u'Dr. Phil'}, {u'id': 2414811631, u'indices': [109, 125], u'id_str': u'2414811631', u'screen_name': u'RobinRevelation', u'name': u'Robin Revelation'}]",0,
518111782532292608,Fri Oct 03 18:54:09 +0000 2014,"CDL Drivers needed at @ExpressPros Mishawaka,@South_Bend_Jobs,@southbendjobs_",0,[],[],"[{u'id': 15853150, u'indices': [22, 34], u'id_str': u'15853150', u'screen_name': u'ExpressPros', u'name': u'Express Pros'}, {u'id': 225397720, u'indices': [45, 61], u'id_str': u'225397720', u'screen_name': u'South_Bend_Jobs', u'name': u'South Bend Jobs'}, {u'id': 128829473, u'indices': [62, 77], u'id_str': u'128829473', u'screen_name': u'southbendjobs_', u'name': u'South Bend Jobs'}]",0,
518110570495889408,Fri Oct 03 18:49:20 +0000 2014,@CDL_Jobs @ExpressPros South Bend. Several opening for experienced CDL driver Call 574-259-1518,0,[],[],"[{u'id': 61364510, u'indices': [0, 9], u'id_str': u'61364510', u'screen_name': u'CDL_Jobs', u'name': u'CDL Jobs'}, {u'id': 15853150, u'indices': [10, 22], u'id_str': u'15853150', u'screen_name': u'ExpressPros', u'name': u'Express Pros'}]",0,
518087953453551618,Fri Oct 03 17:19:28 +0000 2014,@MioshiJohnson @DrPhil Desperate for information so I can help lady/4 kids  NOTtake abuser back when gets out jail in 60d for violating PPO.,0,[],[],"[{u'id': 2569145517, u'indices': [0, 14], u'id_str': u'2569145517', u'screen_name': u'MioshiJohnson', u'name': u'Mioshi Johnson'}, {u'id': 7025662, u'indices': [15, 22], u'id_str': u'7025662', u'screen_name': u'DrPhil', u'name': u'Dr. Phil'}]",0,518077299145453571
518085187545350144,Fri Oct 03 17:08:28 +0000 2014,How can I help woman in our community to see the light? They just keep repeating the cycle. #DrPhil,0,[],"[{u'indices': [92, 99], u'text': u'DrPhil'}]",[],0,
518083222358335488,Fri Oct 03 17:00:40 +0000 2014,How I can help woman in my community that I know are being abused see the light? They just keep repeating the cycle.#DVSummit2014,1,[],"[{u'indices': [116, 129], u'text': u'DVSummit2014'}]",[],0,
324519756831023104,Wed Apr 17 13:48:34 +0000 2013,"#refreshleadership Having a great time at Coveleski Stadium for RLL 2013, http://t.co/ke6hRMdC7W",0,[],"[{u'indices': [0, 18], u'text': u'refreshleadership'}]",[],0,
307929068169490433,Sat Mar 02 19:03:05 +0000 2013,#ILC2013 Takeaway! Technology changes the battlefield! We need to be connected with our associates and clients. LETS DO THIS!!,0,[],"[{u'indices': [0, 8], u'text': u'ILC2013'}]",[],0,
307927890719293441,Sat Mar 02 18:58:24 +0000 2013,@expressilc TAKE AWAY! Technology changes the battlefield and data is critical to being ahead of the competition.,0,[],[],"[{u'id': 1009397911, u'indices': [0, 11], u'id_str': u'1009397911', u'screen_name': u'expressILC', u'name': u'EEP ILC'}]",0,307917787731472384
